"org.codehaus.sonar:sonar-core:2.10","org.codehaus.sonar:sonar-plugin-api:2.10","Compile"
"org.codehaus.sonar:sonar-core:2.10-RC2","org.codehaus.sonar:sonar-plugin-api:2.10-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.9","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar:sonar-deprecated:2.10","org.codehaus.sonar:sonar-plugin-api:2.10","Compile"
"org.codehaus.sonar:sonar-deprecated:2.10-RC1","org.codehaus.sonar:sonar-plugin-api:2.10-RC1","Compile"
"org.codehaus.sonar:sonar-java-api:2.10","org.codehaus.sonar:sonar-plugin-api:2.10","Compile"
"org.codehaus.sonar:sonar-deprecated:2.10-RC2","org.codehaus.sonar:sonar-plugin-api:2.10-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.6","org.codehaus.sonar:sonar-plugin-api:2.6","Compile"
"org.codehaus.sonar:sonar-java-api:2.6","org.codehaus.sonar:sonar-plugin-api:2.6","Compile"
"org.codehaus.sonar:sonar-batch:2.5","org.codehaus.sonar:sonar-plugin-api:2.5","Compile"
"org.codehaus.sonar:sonar-batch:2.4.1","org.codehaus.sonar:sonar-plugin-api:2.4.1","Compile"
"org.codehaus.sonar:sonar-batch:2.4","org.codehaus.sonar:sonar-plugin-api:2.4","Compile"
"org.codehaus.sonar:sonar-batch:2.3-RC1","org.codehaus.sonar:sonar-plugin-api:2.3-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.2RC1","org.codehaus.sonar:sonar-plugin-api:2.2RC1","Compile"
"org.codehaus.sonar:sonar-deprecated:2.3-RC1","org.codehaus.sonar:sonar-plugin-api:2.3-RC1","Compile"
"org.codehaus.sonar:sonar-maven-plugin:1.8M1","org.codehaus.sonar:sonar-plugin-api:1.8M1","Compile"
"org.codehaus.sonar:sonar-java-api:2.11","org.codehaus.sonar:sonar-plugin-api:2.11","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.5M3","org.codehaus.sonar:sonar-plugin-api:1.5M3","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.5RC1","org.codehaus.sonar:sonar-plugin-api:1.5RC1","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.5M2","org.codehaus.sonar:sonar-plugin-api:1.5M2","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.4RC1","org.codehaus.sonar:sonar-plugin-api:1.4RC1","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.4RC2","org.codehaus.sonar:sonar-plugin-api:1.4RC2","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.4","org.codehaus.sonar:sonar-plugin-api:1.4","Compile"
"org.codehaus.sonar:sonar-core-maven-plugin:1.4.1","org.codehaus.sonar:sonar-plugin-api:1.4.1","Compile"
"org.codehaus.sonar:sonar-core-gwt:2.6","org.codehaus.sonar:sonar-plugin-api:2.6","Compile"
"org.codehaus.sonar:sonar-core-gwt:2.6-RC1","org.codehaus.sonar:sonar-plugin-api:2.6-RC1","Compile"
"org.codehaus.sonar:sonar-core-gwt:2.5-RC1","org.codehaus.sonar:sonar-plugin-api:2.5-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.7","org.codehaus.sonar:sonar-plugin-api:2.7","Compile"
"org.codehaus.sonar:sonar-batch:2.5-RC1","org.codehaus.sonar:sonar-plugin-api:2.5-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.1RC2","org.codehaus.sonar:sonar-plugin-api:2.1RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.1M1","org.codehaus.sonar:sonar-plugin-api:2.1M1","Compile"
"org.codehaus.sonar:sonar-batch:2.1M2","org.codehaus.sonar:sonar-plugin-api:2.1M2","Compile"
"org.codehaus.sonar:sonar-batch:2.1.1","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar:sonar-batch:2.0RC3","org.codehaus.sonar:sonar-plugin-api:2.0RC3","Compile"
"org.codehaus.sonar.plugins:sonar-surefire-plugin:2.6-RC1","org.codehaus.sonar:sonar-plugin-api:2.6-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-surefire-plugin:2.5-RC1","org.codehaus.sonar:sonar-plugin-api:2.5-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-surefire-plugin:2.4-RC1","org.codehaus.sonar:sonar-plugin-api:2.4-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-pmd-plugin:2.6","org.codehaus.sonar:sonar-plugin-api:2.6","Compile"
"org.codehaus.sonar.plugins:sonar-pmd-plugin:2.5","org.codehaus.sonar:sonar-plugin-api:2.5","Compile"
"org.codehaus.sonar.plugins:sonar-pmd-plugin:2.4-RC2","org.codehaus.sonar:sonar-plugin-api:2.4-RC2","Compile"
"org.codehaus.sonar.plugins:sonar-pmd-plugin:2.4-RC1","org.codehaus.sonar:sonar-plugin-api:2.4-RC1","Compile"
"org.codehaus.sonar.plugins:sonar-pmd-plugin:2.4","org.codehaus.sonar:sonar-plugin-api:2.4","Compile"
